0.68249,1.4613,0.40446,0.95628,0.98785,0.65238,0.017369,-0.024792,0.05875,0.13488,0.020167,0.0067123,0.0004793,1.2891
0.69034,1.5523,0.42058,0.94981,0.98175,0.6361,0.019603,0.031421,0.057961,0.13391,0.019913,0.006637,0.00046714,1.2765
0.69643,1.6196,0.43128,0.94623,0.97833,0.62589,0.020822,0.061224,0.057456,0.13329,0.01975,0.0065884,0.0004593,1.2683
0.68377,1.4932,0.41503,0.94896,0.98111,0.63917,0.019989,0.045158,0.058144,0.1341,0.019972,0.0066555,0.0004703,1.2793
0.71782,1.8336,0.45713,0.94291,0.97487,0.60556,0.021774,0.076337,0.056376,0.13202,0.019402,0.0064819,0.00044209,1.2512
0.68763,1.5343,0.42121,0.94717,0.97938,0.6335,0.020589,0.059371,0.057861,0.13376,0.019881,0.0066282,0.00046587,1.2747
0.71535,1.8018,0.45117,0.94563,0.97741,0.61186,0.020819,0.051771,0.056682,0.13241,0.0195,0.0065113,0.00044671,1.2561
0.70079,1.6531,0.43221,0.94896,0.98075,0.6275,0.019785,0.031081,0.057499,0.13338,0.019764,0.0065914,0.00045963,1.2691
0.72292,1.8824,0.46204,0.94311,0.97496,0.60239,0.021644,0.070356,0.056192,0.13182,0.019342,0.0064633,0.00043909,1.2483
0.77902,2.4665,0.52713,0.93681,0.96836,0.55267,0.023375,0.091108,0.053421,0.12852,0.01844,0.0061848,0.00039602,1.2038
0.68854,1.5464,0.42378,0.94586,0.97816,0.63068,0.021049,0.071332,0.057727,0.13359,0.019838,0.0066155,0.00046384,1.2726
0.70912,1.7433,0.44546,0.94517,0.97711,0.61537,0.021056,0.06123,0.056887,0.13264,0.019567,0.0065321,0.00045012,1.2593
0.81116,2.7931,0.55397,0.94156,0.97238,0.53805,0.021405,0.024083,0.052411,0.12736,0.018105,0.0060764,0.00038041,1.1876
0.7881,2.5488,0.53128,0.94083,0.97193,0.5531,0.021845,0.04578,0.053351,0.12848,0.018415,0.0061748,0.00039467,1.2028
0.7681,2.3288,0.50591,0.94472,0.97572,0.57371,0.02061,0.021302,0.054495,0.12987,0.018789,0.0062898,0.00041202,1.2213
0.74011,2.0388,0.4741,0.94734,0.97853,0.59763,0.019936,0.01603,0.055837,0.13146,0.019226,0.0064251,0.00043292,1.2428
0.79052,2.5739,0.53359,0.94096,0.97202,0.55161,0.02178,0.04297,0.053258,0.12837,0.018385,0.006165,0.00039324,1.2013
0.75912,2.2344,0.49558,0.94565,0.9767,0.58155,0.020358,0.018568,0.054937,0.1304,0.018933,0.0063345,0.00041885,1.2284
0.73535,1.9961,0.47113,0.94588,0.97727,0.59845,0.020513,0.033875,0.055914,0.13153,0.019251,0.0064337,0.0004343,1.244
0.76727,2.3326,0.51014,0.94074,0.97209,0.56754,0.02206,0.060815,0.054219,0.1295,0.0187,0.0062642,0.00040805,1.2167
0.82343,2.9314,0.56804,0.94041,0.97125,0.52738,0.021741,0.028121,0.051775,0.12657,0.017896,0.0060108,0.000371,1.1772
0.7221,1.8349,0.44359,0.95699,0.98769,0.62636,0.01665,-0.063949,0.05729,0.13325,0.019696,0.0065663,0.00045519,1.2662
