-0.085082,2.4835,0.21141
0.52945,0.78651,2.9321
1.6809,0.2582,-0.72804
1.165,2.3558,-0.46099
2.0725,0.15093,2.4591
-0.21364,-0.56082,1.3015
2.9356,1.1909,1.4659
1.7826,-0.84051,1.0037
0.72474,2.9767,0.86974
1.3749,0.37339,2.8619
-0.84162,0.79059,1.7514
-0.13785,2.3776,0.10131
2.1449,2.1685,2.1506
1.3938,-0.78662,1.808
0.74067,0.38347,2.8848
1.3365,-0.96325,1.1801
2.1433,1.1292,-0.6359
0.94125,-0.32864,-0.49374
-0.91031,0.42832,0.84539
-0.96887,1.1781,1.303
-0.91084,0.51784,1.3409
1.7053,2.8467,0.69625
-0.3792,2.1524,0.12266
-0.89412,0.66367,1.547
-0.23206,2.5555,0.75005
-0.57318,1.6102,-0.073652
-0.9172,0.495,1.2633
0.044241,-0.74695,0.81375
0.35155,2.7637,0.31527
1.8412,2.6078,1.841
0.07103,-0.46702,1.9924
0.41186,2.8048,0.37007
2.126,1.261,-0.6322
2.277,2.3806,0.31933
0.64385,-0.51618,-0.25473
1.6469,2.447,2.2198
-0.25561,2.3229,0.17933
0.92489,1.5479,-0.92203
2.749,1.2942,1.9244
1.9855,-0.6646,1.5079
0.60586,0.56133,2.9111
1.5409,-0.91742,1.1758
-0.4259,2.3727,0.71296
2.6508,2.1089,0.78782
1.9812,2.4973,1.8918
-0.50074,-0.19109,0.42634
-0.69924,0.19055,1.6763
2.1813,2.6008,0.79495
0.87528,1.9638,2.748
-0.32463,-0.15189,1.9584
2.9773,1.2524,1.1634
2.0656,2.4796,1.8217
1.232,2.7838,1.8742
2.1875,1.5719,-0.50429
2.1211,-0.61709,0.64193
1.8808,0.84962,2.7893
0.77383,-0.96569,1.2914
-0.70636,2.0428,0.97084
0.22833,0.40594,2.7469
2.7855,0.94103,1.8991
-0.25503,-0.29443,0.13435
-0.14383,-0.52668,1.6008
-0.56301,-0.23727,0.83823
2.4346,2.1487,0.21109
-0.39148,2.2131,1.7696
1.1747,2.9868,0.85154
2.2609,0.64858,-0.51218
2.4163,2.4102,1.074
1.1276,2.9611,1.371
2.2878,2.1475,-0.0124
-0.024143,0.45836,2.6303
-0.94832,0.98804,1.4515
2.0613,1.7661,-0.51222
0.11695,-0.049067,-0.45591
1.2621,0.86584,-0.9782
2.7742,1.9225,1.0311
2.2256,2.1302,2.1048
-0.80841,0.16915,0.80164
2.3475,2.2835,0.26716
-0.325,1.0286,-0.49785
-0.78644,0.3666,0.36168
-0.85137,0.26123,1.1632
0.82524,1.7748,-0.83552
2.9006,0.95855,1.6212
0.66315,1.5232,2.9007
1.4042,2.5455,2.2034
2.7902,1.8844,1.1145
1.9703,-0.2008,-0.27142
2.7201,1.5091,1.8843
-0.16526,-0.46519,1.7038
0.14597,-0.52898,0.034154
0.62836,0.5844,2.9207
1.9023,0.56193,-0.7303
0.71812,-0.69981,2.0155
-0.85268,0.27818,1.2158
-0.90024,0.39139,1.1368
1.6404,-0.2801,2.3968
-0.9483,1.4442,0.91775
1.3341,1.6826,2.85
1.6277,2.5913,-0.036219
0.59869,-0.49157,2.2705
2.6305,1.1908,-0.14236
1.6095,2.0598,-0.58284
-0.49593,0.092197,0.031453
1.7656,2.4749,2.1129
1.7867,-0.77884,0.5344
2.7749,1.1797,0.095871
1.2504,2.9739,0.7977
-0.88249,0.70005,0.39482
0.060431,-0.083639,-0.39389
2.6128,1.1404,-0.1744
1.6841,1.8304,-0.68594
1.9888,0.90028,-0.73562
2.4643,-0.35066,0.82255
-0.42086,1.5083,2.3126
-0.47236,0.30511,2.1616
0.036737,0.26307,2.5903
1.9644,-0.39688,-0.057624
1.5997,1.9349,-0.66325
2.5366,-0.27899,1.0539
0.0087411,1.8747,2.5008
-0.17736,-0.43604,0.25731
1.2939,2.5528,2.2258
0.34034,0.48485,2.8164
-0.10586,1.4704,-0.59868
2.0481,-0.58904,1.6135
2.8453,0.7783,0.26119
2.9412,1.2186,1.4288
2.1247,-0.3331,0.021278
-0.63359,0.35183,1.9546
0.22523,-0.5209,-0.04239
2.0191,0.34454,-0.59118
2.3477,-0.45186,0.72458
1.9709,2.7064,0.61822
2.5424,1.543,-0.15163
-0.57245,1.8437,1.9031
0.081462,-0.7764,1.026
2.1094,1.4505,-0.60194
2.6641,0.95139,-0.10829
-0.20801,2.0719,-0.1797
0.47232,1.635,2.8216
1.4701,-0.75717,0.16853
-0.35778,2.3368,1.6078
2.4884,2.281,1.3792
0.10726,2.6576,1.6749
2.1472,2.6339,1.1203
2.9394,0.86438,0.53056
-0.18652,2.3307,0.093755
-0.30524,1.4668,2.4417
0.076233,1.8721,2.5447
-0.96461,1.1606,1.3384
1.3904,2.7845,0.1857
0.9722,0.69661,2.9767
-0.56803,-0.21787,1.241
2.7015,-0.011831,1.2847
-0.93929,0.92748,1.4836
1.3837,1.1432,2.9576
1.8899,2.7722,1.2598
-0.82816,1.5951,1.5511
1.9688,0.7041,2.7245
2.0058,1.634,2.6082
-0.52285,1.4437,-0.21823
-0.64243,1.0779,-0.13858
-0.25808,2.5523,1.0879
2.207,1.3294,-0.56032
1.7694,1.7431,-0.6899
-0.1448,2.2555,2.0551
0.59093,1.3161,2.932
2.8267,1.1632,0.20225
2.712,2.0053,1.2414
0.90163,2.9817,1.2512
2.248,-0.54874,0.79021
2.8395,1.6772,1.3968
1.1637,1.4668,-0.93787
-0.45886,-0.36811,0.99912
2.3545,0.73435,2.4473
0.6505,1.791,2.8034
0.21495,2.8001,0.62134
1.0001,1.9356,2.7677
0.99293,0.77811,2.9876
1.7308,0.048307,-0.60006
0.54885,-0.20702,2.5296
0.69575,1.6073,-0.88112
0.74011,2.3514,2.4513
2.5048,0.62926,-0.26418
1.9647,2.0941,2.3683
2.5536,-0.12085,1.5744
-0.8281,0.70824,0.24309
2.1965,0.15917,-0.3643
2.2421,2.5669,0.9561
2.3678,0.38274,-0.32218
0.72093,0.87632,2.9766
-0.48609,2.1708,0.35133
0.785,0.58244,2.9441
0.77369,2.7259,0.015093
2.3763,1.5594,2.339
2.8557,0.28684,1.2184
-0.1663,-0.16508,2.1324
0.23275,1.9082,-0.60826
2.671,1.0587,2.0974
1.4539,-0.24342,2.4993
2.4051,1.0065,-0.42327
1.3603,-0.2183,2.5447
2.23,-0.013852,2.208
2.1418,2.603,1.3561
0.42037,2.2365,2.4612
2.0854,2.2717,2.0975
2.6912,-0.043937,1.2238
1.3811,0.62548,2.9273
2.1529,0.44571,2.5374
0.36467,-0.409,-0.26929
-0.88521,0.39272,1.2778
0.51205,1.6514,-0.82692
2.5932,0.70411,-0.17226
0.11971,1.2076,2.7838
1.7924,1.8649,2.6199
2.9864,0.90102,1.2111
0.108,2.7766,0.78048
-0.4685,0.32303,-0.17696
2.1599,2.627,0.91466
-0.04282,2.6166,1.5469
2.0417,1.0382,2.7069
-0.64446,-0.13004,1.137
1.7036,0.16719,2.6767
2.8973,0.4019,0.79413
1.1892,0.49607,-0.9262
1.4176,-0.31341,-0.44932
2.7927,0.51868,0.25535
0.93823,-0.87222,0.29931
-0.99279,0.83217,1.0248
1.6979,2.4584,-0.17728
0.15025,2.4218,2.1208
1.831,2.1045,-0.44549
2.294,1.7324,2.3376
0.46645,0.42752,2.8405
2.1404,1.5826,-0.53623
1.9231,2.6491,0.34542
-0.94602,1.0275,1.4607
0.54458,0.85902,2.9423
-0.73758,0.43198,0.18873
-0.011505,2.719,0.85156
1.7452,2.6391,1.8706
1.818,-0.82208,0.89531
0.43783,0.23278,-0.75936
0.28326,2.6566,1.8613
2.6503,1.6135,0.051299
-0.096996,2.4922,0.24511
-0.64766,-0.1045,1.2555
2.3646,1.2932,-0.43242
1.1396,-0.95674,1.3894
2.4507,1.9988,1.9476
-0.52096,0.82602,2.287
1.1321,1.9561,2.7517
-0.043963,-0.6937,0.79626
2.2422,2.0098,2.1989
0.20365,1.1757,2.8262
1.8477,0.88751,-0.80795
2.3595,-0.065554,-0.0081381
-0.91323,1.3654,0.54612
0.82857,-0.89984,1.601
1.5821,2.8623,0.56053
1.0026,-0.99031,1.1966
2.6195,2.0796,1.4602
0.52759,-0.94052,1.1059
-0.44097,1.3774,-0.33461
1.3572,2.3677,-0.41481
1.4628,-0.84209,0.37351
1.5166,-0.80868,0.32043
2.1847,-0.41935,0.23722
2.878,1.6798,1.1039
1.3554,2.7378,0.075942
1.0276,-0.9764,1.3051
0.8205,1.9257,-0.76379
-0.89917,1.528,0.66173
0.57574,-0.79411,1.7754
-0.31227,0.34474,-0.35963
1.1936,1.2662,-0.97273
1.0643,2.1846,-0.61018
-0.73267,1.0449,1.9979
-0.51305,2.2329,0.56344
1.0385,2.3698,2.4568
1.0096,2.9373,0.50341
2.2625,1.5173,-0.46232
-0.19461,0.016144,-0.26686
-0.42628,2.3449,0.60383
1.9586,0.16422,2.5435
0.79129,-0.78202,0.11635
0.042881,1.414,2.7066
-0.30682,-0.36351,1.6581
1.478,2.2465,2.4892
2.96,0.80517,1.3473
1.2263,2.5119,-0.28957
0.49587,2.8724,1.4897
2.2396,2.4523,1.5951
-0.94591,1.4613,0.97387
1.316,2.9158,1.4793
0.81345,2.4604,2.3536
1.7722,-0.71811,0.3278
0.86176,0.82251,-0.98731
2.8503,1.4837,1.5853
1.6587,-0.37955,-0.28955
-0.65624,0.06635,1.6206
-0.43498,1.2128,2.3768
0.45396,-0.91864,1.1438
2.6371,0.20623,0.16953
-0.079772,-0.51724,0.27056
0.23529,-0.61877,0.10849
2.1766,-0.54345,0.51687
0.78538,2.5236,-0.27775
1.766,0.068861,2.5957
2.3002,0.40183,-0.39702
-0.98115,1.2484,0.88434
-0.80574,1.3147,1.8001
1.0741,2.9945,0.87203
0.24158,2.8169,0.64831
-0.52915,2.2269,0.60453
1.5168,2.2474,-0.47542
-0.10241,1.3794,-0.62503
1.9904,2.1203,2.3281
1.2254,2.9514,0.62427
1.0532,2.6953,2.0597
-0.221,-0.51925,1.4484
1.2931,0.032,2.7254
-0.8853,1.6672,0.97805
2.1684,-0.20256,-0.090318
1.9024,-0.56781,0.14699
0.060012,1.5072,2.6909
0.7441,-0.41821,-0.38679
-0.39935,0.17506,2.1667
2.0411,2.664,0.61617
-0.97333,0.67449,0.99693
-0.44287,1.9183,2.0368
-0.16403,0.13325,2.3761
2.6468,0.73982,2.1046
2.7535,1.8188,1.5048
0.23151,-0.4083,-0.1942
2.8315,0.19815,1.0526
0.61745,-0.83264,1.7036
2.7465,1.5822,1.7814
1.3497,1.67,-0.8517
0.39831,2.5358,-0.13107
2.1617,2.5486,1.5022
-0.24205,0.94337,-0.56656
0.34414,2.7518,1.7079
-0.37514,0.61011,2.3989
-0.19877,-0.036343,-0.22022
2.6568,0.7037,2.0804
1.3024,1.252,2.9609
2.0875,2.4909,0.22891
-0.24076,-0.10388,-0.11443
2.7435,1.9718,0.87346
-0.98698,0.78375,0.9283
0.59849,-0.85521,0.36993
1.0593,2.5034,-0.31762
0.58961,1.7878,-0.79192
-0.12437,1.5711,2.5523
1.8935,0.11354,-0.55427
-0.32934,-0.34548,0.34998
0.56195,-0.63245,-0.069216
-0.86387,1.5297,0.50464
0.34907,2.6788,0.12932
1.641,0.16064,-0.69841
-0.31025,-0.025096,2.1101
1.1618,0.86932,2.9892
0.56945,2.1802,2.5562
1.9157,2.7742,1.1165
-0.39586,2.3368,0.48555
2.1092,0.35854,-0.53561
2.5624,2.1315,0.4721
1.737,2.859,0.97167
-0.47418,1.3716,2.2995
2.7643,1.2724,0.098242
0.46562,2.3335,2.3915
1.6987,2.3995,2.2463
2.4456,1.8803,2.0655
1.1014,-0.86871,1.7054
1.0892,-0.35458,-0.46872
0.65114,0.87404,2.9653
1.3207,-0.80964,0.21109
-0.048763,1.0745,-0.70134
-0.22369,1.6904,-0.42336
0.22807,-0.31897,2.2901
-0.28372,0.54947,2.466
1.6426,1.0621,-0.89294
0.62417,2.8942,1.5205
-0.90789,1.0214,0.40041
1.1998,2.437,-0.37665
-0.025389,-0.39059,-0.0073956
1.8079,-0.72396,0.38744
2.4325,1.8498,-0.10717
-0.45308,1.4636,-0.29369
0.54899,-0.85868,0.41528
1.5115,2.8641,1.5132
0.46018,2.923,0.89612
1.3337,0.75389,-0.95655
2.117,0.27813,2.4937
2.9518,0.71366,1.3294
2.294,0.76996,-0.50755
1.125,1.5586,-0.91635
0.039758,-0.32113,2.1544
1.3063,2.875,1.625
1.0982,-0.87074,0.29952
-0.1406,1.4527,-0.57928
2.2759,0.29397,2.3688
1.2879,2.9733,0.84778
2.2774,1.8012,2.3138
1.6484,2.6348,1.9523
1.8032,2.8049,1.3117
-0.4505,2.0703,1.8664
1.0082,2.9812,0.72626
1.587,2.9066,1.1427
0.1954,0.11653,-0.60378
2.9856,1.1107,0.78742
0.25299,0.26953,2.7054
0.5723,-0.47782,-0.27794
1.4876,0.75313,2.9239
2.7283,0.88879,-0.00025918
1.3591,1.4624,2.9124
-0.39773,1.1364,-0.42399
0.015324,2.6216,0.36685
0.19527,1.6176,2.7236
0.27989,-0.64368,0.11696
-0.34162,-0.39381,1.5073
-0.28681,-0.52964,1.0657
2.1812,1.5119,-0.53063
2.1774,1.6382,-0.48542
2.974,0.89684,1.3045
-0.66078,0.90533,2.1103
1.973,-0.21409,-0.2567
2.3555,0.63727,-0.42512
1.5197,0.66132,2.9014
0.24749,-0.43861,2.168
0.078305,0.44166,-0.68486
0.78454,-0.47935,-0.32857
-0.8055,1.1704,1.8433
-0.828,1.4165,0.30363
-0.10747,0.2511,-0.4875
-0.78182,1.313,1.8527
2.9671,1.0192,1.3608
1.9441,-0.016705,-0.44045
2.8495,1.6297,0.57229
2.2058,0.68114,2.5634
1.1486,-0.25947,-0.5465
2.663,1.1499,2.1009
1.1774,-0.062501,-0.68512
2.9321,1.2683,1.4414
-0.9955,0.866,0.99749
2.1212,2.1007,2.2375
0.25371,2.6994,1.7451
0.5617,-0.77564,0.19067
0.8091,-0.73835,0.029582
2.2088,1.6907,2.4359
1.6927,1.2165,2.8637
1.7826,1.4524,2.7841
1.8629,1.9227,-0.55049
-0.27964,1.3879,-0.48729
-0.32384,0.10943,-0.20596
1.3876,2.9065,0.53633
1.099,-0.27904,2.5344
2.5692,1.8287,0.07755
0.56037,-0.82782,0.31751
1.561,2.9135,1.1546
-0.082407,2.5436,0.33247
2.3335,1.7733,-0.27422
2.6375,1.3135,2.1047
0.51481,1.5913,2.848
1.2508,-0.41053,2.3955
2.1657,0.072567,2.3346
2.1319,-0.60395,0.61763
2.5188,1.7301,-0.077212
2.3967,1.7596,2.2133
2.3935,0.25302,2.2248
2.9421,0.79909,0.56656
2.4016,-0.066277,1.9479
0.084394,0.6406,2.7414
1.4436,-0.68799,0.02331
2.2364,-0.54454,0.70712
0.046539,2.1924,2.2919
1.2086,0.19758,-0.82005
0.17857,-0.30092,2.2778
2.9421,1.048,1.4755
-0.52378,-0.072949,0.27413
-0.93703,0.55569,0.77525
0.63202,-0.85853,1.6407
0.094307,-0.32155,2.1972
2.0549,-0.23364,-0.16848
-0.8041,1.5138,1.6937
0.4157,-0.09586,-0.5677
-0.22744,-0.54807,0.68875
2.934,1.0613,1.5059
-0.44076,2.3872,0.99686
0.87736,-0.96915,0.67224
0.86743,-0.22194,-0.57775
0.85033,2.9796,1.2425
-0.93297,0.49012,0.93971
0.82693,1.7992,-0.82519
-0.40818,1.2864,-0.39105
0.27014,2.8377,1.3004
2.5746,0.14194,0.11432
-0.69316,1.3458,2.0068
0.86429,-0.71425,2.0212
-0.25706,-0.513,1.3614
-0.01314,0.64315,-0.68707
2.1194,0.27726,-0.49151
-0.45931,2.1673,1.7127
1.2564,2.2695,2.524
1.9134,2.7674,1.2048
1.3267,1.6239,-0.87191
-0.82651,1.2582,1.7728
2.2278,-0.16329,-0.06731
1.5961,2.069,2.5817
2.6306,1.4706,2.0582
0.28186,-0.33233,2.3074
0.071783,2.7608,1.1949
2.6636,0.39456,1.9306
1.1871,-0.94886,0.59143
-0.91063,1.4448,0.61062
1.986,-0.42068,-0.0047049
0.71117,-0.88909,1.5898
2.6397,0.84174,2.1342
2.8909,0.91022,1.6452
-0.24859,-0.4016,0.30968
-0.84851,0.43997,1.519
2.4739,0.7024,2.3187
0.84518,0.78618,2.9825
2.9772,0.856,1.2643
2.7527,1.91,0.68383
1.0246,-0.57121,-0.23721
-0.82012,0.91265,0.17566
0.42397,-0.75584,1.765
1.2963,1.0027,2.9779
2.0457,2.4105,0.042394
1.3309,2.7832,0.15689
1.4088,2.9018,1.4649
-0.4342,1.3867,2.3392
1.9793,0.50105,-0.67095
1.6186,-0.55337,-0.097459
2.1516,2.3241,0.040574
1.1294,-0.95512,1.4009
2.4741,1.4438,2.2768
-0.38248,2.2831,1.6652
-0.44628,-0.2069,1.6721
-0.62219,-0.15972,1.1535
-0.73536,1.4665,0.12196
0.63443,-0.93508,1.349
2.848,1.4371,0.37236
-0.6525,2.0078,0.49643
-0.35473,1.6542,-0.31785
-0.070443,1.7237,2.5266
0.12416,1.1425,-0.79238
-0.2074,0.75606,2.5757
-0.7985,1.4835,0.27088
2.9794,1.0271,0.71492
0.2902,0.80079,2.8592
-0.20957,2.0447,-0.20229
0.040967,0.92754,-0.75357
-0.89544,0.55013,0.5473
0.63751,1.8286,-0.7838
2.7274,0.030398,1.2756
2.5617,0.78343,2.2306
0.066283,-0.76844,0.97208
2.7997,1.7924,1.3648
1.7892,2.0037,-0.53942
1.7208,2.8603,1.1398
-0.80351,1.7158,1.4848
-0.36762,0.59375,-0.40164
1.228,2.6195,2.1512
-0.31022,0.76094,2.492
0.80114,2.8761,0.33626
-0.85504,0.37329,1.4075
2.3838,1.4413,2.3749
0.7704,-0.15386,-0.61738
0.76507,-0.63378,-0.12942
2.1957,0.19822,2.3883
2.2606,0.9639,2.5523
1.1491,-0.13128,-0.64256
-0.31412,-0.45515,1.3945
1.197,1.5263,2.9194
2.4469,-0.34362,1.3182
0.63632,-0.47493,2.3009
-0.17672,2.3338,0.085475
-0.22145,-0.53624,0.61525
-0.13759,2.4796,1.7189
2.4756,-0.061693,1.834
0.69177,-0.95055,0.6832
0.038325,-0.74578,0.83437
2.2148,2.2564,0.027445
1.5679,-0.90473,1.2224
1.348,2.3092,2.4714
1.9109,2.7762,1.1233
0.38022,-0.7722,1.6893
1.9574,1.0684,2.7546
2.6397,1.3792,-0.080491
1.7634,-0.83749,0.79795
0.85721,-0.89227,0.36841
-0.75101,0.48358,0.18314
2.2707,-0.46653,1.4843
2.5165,0.70683,-0.27056
1.1064,-0.30535,2.5115
2.2309,-0.46327,1.5863
-0.94594,0.55586,1.1268
0.84073,-0.80336,0.14998
0.36544,0.49392,-0.8279
0.95753,2.8428,1.7761
2.4807,-0.33925,0.88169
2.3571,2.4333,0.67795
0.30129,2.0486,-0.55314
0.68067,2.6111,-0.14123
2.9673,1.0476,0.64309
-0.80752,0.23387,0.61798
-0.40173,2.0632,1.9511
1.2898,2.5951,2.1712
0.82099,2.9608,0.64904
2.5416,1.0219,-0.27402
2.6463,0.20218,0.19172
1.1811,2.9643,1.3295
2.5467,0.59851,2.2028
-0.68287,2.0302,1.3264
2.403,0.30824,2.2463
2.5254,-0.16462,1.5629
2.2147,-0.53768,1.3999
-0.52624,0.78689,2.2748
1.324,2.5906,2.1684
2.6761,1.139,-0.082349
1.5494,-0.82783,0.40237
2.0587,0.28223,-0.53754
1.6364,2.4802,2.1849
0.96397,2.9977,1.088
2.9635,1.1725,0.661
0.1183,-0.19891,-0.33613
1.2272,2.8175,1.8032
1.9137,2.6184,1.7389
1.4949,-0.85735,1.5526
1.5949,1.5602,2.8255
-0.062068,-0.50388,1.7813
1.7102,2.8647,0.86372
-0.82344,0.61903,0.27204
1.4669,-0.87594,1.5127
-0.91231,1.5815,1.0703
0.063044,0.86546,2.7618
1.1834,-0.4406,-0.37515
2.2626,1.9938,-0.19083
2.825,0.87971,1.8093
0.32326,-0.82037,0.5222
1.9062,1.9813,2.4886
1.8928,0.90083,-0.78689
-0.13235,1.5368,-0.55871
-0.92698,1.5293,0.91855
0.21181,1.4693,2.7772
1.8513,0.63889,2.7734
-0.014302,2.7227,0.94049
-0.42307,1.7279,2.2021
-0.94094,0.62145,0.70092
-0.36585,2.379,0.51742
2.0208,-0.69982,1.262
2.233,2.2235,0.0086198
0.38149,-0.20835,2.4688
2.4364,2.2833,0.46143
0.96545,1.7278,2.8626
-0.57836,0.82307,2.2155
2.4821,0.9485,-0.34192
-0.86079,0.42746,0.54213
0.87208,2.9907,1.1435
-0.53642,0.67131,-0.2375
1.3072,-0.45097,2.3418
-0.82863,0.96006,1.809
0.81767,-0.96227,1.341
-0.49207,1.6601,2.1567
0.76818,2.4116,2.3977
2.7705,0.082174,0.84846
0.90052,-0.98712,1.2036
1.2651,-0.40481,2.3987
-0.70712,0.0055074,1.311
1.3638,2.9077,1.4776
-0.70719,0.080997,1.4909
0.52742,-0.76557,1.8121
2.6527,1.8606,1.7267
2.0642,2.5325,0.27958
-0.10315,0.15388,-0.43776
2.9262,0.70073,0.55255
1.8027,1.0827,2.83
-0.071256,1.0993,-0.68599
2.3224,2.2923,0.23768
-0.75805,0.56263,0.15266
-0.9052,0.71824,1.5393
0.6531,2.6264,-0.11106
1.4157,-0.29096,2.4699
0.33509,2.3513,2.316
0.45924,0.50561,2.861
-0.84267,0.37538,0.53695
2.204,0.40143,-0.48058
2.6309,0.27937,0.093982
0.67549,1.9321,2.7395
2.5805,2.2226,1.0851
-0.81425,0.33923,0.47857
0.45179,2.496,2.2089
1.5418,0.94559,-0.92444
2.1739,0.63481,-0.57754
1.3061,0.44646,-0.89734
2.4883,-0.33524,0.95325
0.91188,2.6783,-0.084248
2.3497,-0.24109,1.7988
-0.89893,0.90796,0.37904
0.83725,-0.96871,0.68742
2.4658,0.67769,2.322
-0.83766,1.5114,0.39875
-0.70609,1.8742,0.42991
1.4591,-0.89332,0.5477
1.7322,2.4707,-0.14059
2.8192,1.6999,1.4481
-0.4421,2.3838,0.92706
-0.6003,2.144,0.63891
2.8258,1.0642,1.8138
1.1174,2.1171,2.6548
2.9925,1.1451,0.90669
1.9643,-0.53531,0.15565
1.6338,0.57803,-0.84941
-0.45154,2.2191,0.36214
0.048926,1.549,2.6715
2.4292,2.2761,1.5736
-0.3797,0.10315,2.1367
-0.81582,0.50414,0.32403
2.456,-0.33606,1.3081
-0.84473,1.5573,0.46485
1.619,2.8475,1.4514
2.4432,1.9343,2.0218
1,-0.80731,0.14348
1.6152,0.067345,2.6588
0.4855,2.6441,-0.016014
-0.54292,0.53334,-0.1839
0.59677,2.8977,1.4859
2.92,1.4824,1.2845
1.4969,-0.93089,0.84278
2.4218,-0.4039,1.0862
2.638,1.812,0.18917
1.2484,0.71289,-0.96364
-0.40688,0.82161,2.4103
0.38477,2.8033,1.6079
2.2545,0.69261,-0.52704
-0.3535,-0.46902,0.89984
-0.32354,0.19372,-0.26418
2.7969,0.3081,1.5408
-0.87095,0.55147,0.45378
-0.79584,1.871,0.87227
0.79517,0.41801,-0.90245
2.1547,-0.60651,1.2929
-0.50207,1.2301,2.3003
-0.013335,-0.65188,1.4944
2.0617,-0.37862,1.986
0.17314,1.4561,2.763
0.24528,-0.5592,1.9996
1.069,-0.2203,-0.58307
1.419,-0.20045,-0.5438
-0.063562,1.4931,-0.62041
-0.63773,0.038592,1.6273
2.2788,0.54929,2.4702
1.9864,2.7369,0.89918
2.9142,0.4359,1.1321
0.64731,2.0216,2.6828
0.088509,0.80672,-0.7697
-0.13371,2.3553,1.9369
0.94603,2.9355,1.5009
2.3277,-0.48431,1.1843
2.9996,1.0392,0.98645
1.0628,2.7483,0.030644
1.8918,2.5481,1.899
2.1085,0.98111,2.6646
2.4603,0.66671,-0.32526
0.0075892,1.1358,2.7311
1.9611,2.6131,1.6885
1.3296,-0.96565,1.1662
0.52889,-0.90937,0.6362
2.0078,0.18977,-0.52573
2.7105,0.021589,1.3421
1.8837,1.7349,2.6368
-0.99233,0.9038,1.1462
0.70197,2.1407,-0.61557
1.4477,-0.9345,1.2394
0.6029,1.2383,2.9456
0.46935,0.29103,2.7933
-0.3811,2.2814,0.3287
1.8723,1.4678,2.7379
1.9517,-0.54948,1.8327
0.67742,-0.019508,2.6901
-0.32766,-0.44695,0.62097
0.12619,2.1601,2.375
0.64362,-0.87646,0.4068
2.648,0.83584,-0.12129
-0.99794,0.91754,1.038
0.4337,-0.77431,0.27121
-0.49071,0.079083,1.9642
2.5607,1.868,1.9004
2.6526,1.7039,0.12063
2.3167,2.4988,0.85879
1.3002,1.5123,-0.90982
1.4381,0.21761,-0.78772
0.43746,-0.4484,-0.25924
-0.6293,1.805,1.8351
-0.77054,0.20951,0.50978
0.64251,2.7195,1.9568
-0.31459,0.27975,-0.32404
-0.9045,0.51377,0.63061
-0.62989,0.40267,1.9933
0.15195,2.8074,0.88105
2.4364,0.75045,-0.36911
-0.34149,-0.25472,0.20874
1.5013,1.0715,2.9348
1.8405,2.2916,2.2749
2.9715,0.66378,0.99185
2.4819,0.68784,-0.30632
0.59102,-0.81599,0.26863
2.2779,2.5172,1.2555
1.7522,1.6683,2.7285
1.0701,2.6497,2.1285
0.51829,2.5283,2.1968
1.226,2.651,2.1059
1.3877,2.7939,1.7948
-0.45935,2.3675,0.98418
1.9641,0.60749,2.7078
1.7418,-0.0011113,2.5645
-0.47481,-0.21101,0.40134
0.9581,1.7175,-0.8664
-0.31636,-0.33025,0.29457
-0.97987,1.2784,1.051
-0.99534,1.0935,1.0995
2.3461,1.8845,-0.18559
2.4157,1.0263,2.4125
-0.10125,-0.66291,0.85173
-0.34873,1.9806,-0.10424
0.61892,-0.96275,0.951
2.1194,1.0357,2.657
-0.9994,1.0349,1.0343
1.9939,-0.14965,2.3002
0.71846,2.4405,-0.3586
2.7622,1.9447,0.95482
0.93019,-0.5882,-0.21357
2.8249,1.4427,1.6882
2.3028,2.5147,1.0918
0.48567,-0.62096,2.0526
-0.4126,1.8593,2.1252
1.7288,2.0108,-0.56431
-0.6154,1.7159,1.937
-0.85873,1.0016,0.26168
1.0109,1.6434,-0.89365
2.9719,1.2698,1.1972
-0.1438,-0.62581,0.77987
2.4937,0.23313,2.0866
-0.74713,0.10292,0.62212
-0.73743,1.8028,0.41961
0.30165,-0.25577,-0.39116
-0.71946,2.0157,1.1089
-0.066478,0.82019,2.6823
0.56804,-0.89874,0.54373
