0.2481,4.2542,-0.88794
-3.0688,-0.3593,2.9789
-2.2045,2.6811,-0.96331
-1.383,-4.4906,0.75886
-0.56902,2.2632,1.239
0.62004,-1.8698,2.6669
2.9979,1.7864,1.7529
0.81941,-1.3897,2.1954
3.1774,5.3036,2.8228
-0.99853,0.59492,0.60611
2.5627,-1.1671,-0.49523
-1.8206,-1.3641,-0.97429
-0.61763,4.278,-0.9701
1.3687,3.6827,2.5266
-1.3514,-1.5349,2.925
-4.1891,3.296,2.0939
-1.184,1.0867,1.8417
0.15609,3.0461,1.8987
2.7327,-0.37234,1.8928
-4.8778,0.93217,0.3126
2.926,2.7114,-0.40488
-1.7349,2.6214,2.8239
0.98474,6.3349,-0.48929
3.0031,0.81776,1.2128
-0.52895,-0.31241,0.75575
3.5162,-3.8372,2.3748
-1.3091,0.32808,-0.20646
0.03302,3.7332,2.6698
0.052091,-1.0579,1.9961
-4.4067,0.64544,-0.41015
-1.598,-0.55717,-0.74844
-0.17803,-1.3009,-0.41336
5.4158,3.5444,-0.6727
1.166,5.1684,-0.99261
-3.2093,-1.0607,2.8784
5.2451,-2.7271,2.1316
0.56676,-1.5696,-0.43406
-3.966,-2.349,1.2023
2.1509,2.7875,0.30146
-0.7264,-3.8458,2.6404
-0.1277,-1.9546,2.8162
-0.62119,2.3593,0.32982
4.1496,-3.8498,0.093503
3.648,1.744,2.5617
-1.6677,2.9851,2.8827
4.4401,0.89965,-0.92044
1.2178,-1.7565,2.5732
0.16438,-1.1783,-0.10515
-3.1563,4.0648,2.6263
-1.2798,4.4256,2.9967
-0.00386,-0.73767,0.83521
4.7923,5.0841,2.2348
-0.64897,-1.6557,2.7989
-3.8547,-0.68798,-0.64345
-2.9123,4.4563,-0.58452
-0.94054,3.5257,2.8265
3.3612,-3.3523,2.7591
-1.7846,0.04915,2.6975
-1.2182,0.69804,0.052484
6.9836,0.56105,1.0338
2.488,6.4574,-0.12061
-2.445,0.56458,2.9291
6.6023,0.42176,-0.15605
-2.5903,-0.53652,2.9978
-2.7028,3.8958,-0.87324
2.9948,4.1904,-0.98587
2.5883,-0.78202,-0.18266
6.2599,3.8644,0.7933
1.6196,3.1102,1.8703
-1.0018,0.38054,1.6104
-0.64424,6.4221,2.1067
-4.2602,-1.4352,0.12107
1.0459,-1.0707,1.5288
4.7176,2.1713,-0.99739
2.8543,-1.9528,-0.93303
1.9692,-3.9132,2.7275
-0.23154,4.3241,2.9475
